latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.33823,28.08597,317.44,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,299.81,2.34,N,0
36.3471,28.0726,323.61,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,299.97,1.68,N,0
36.34452,28.09181,322.12,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,302.6,2.24,N,0
36.34646,28.07739,315.77,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,301.1,1.68,N,0
36.34581,28.08222,313.72,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,300.75,1.9,N,0
36.3528,28.03007,329.58,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,298.1,1.74,N,0
36.3512,28.06847,315.2,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,299.88,0.88,N,0
36.35184,28.06372,310.21,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,298.76,0.88,N,0
36.348,28.09231,321.22,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,301.38,2.33,N,0
36.34864,28.08752,335.31,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,302.35,3.09,N,0
36.34928,28.08277,335.89,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,302.71,3.09,N,0
36.34993,28.07799,334.19,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,301.91,3.01,N,0
36.35056,28.07322,328.97,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,301.51,3.01,N,0
36.35275,28.08335,319.41,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,300.1,3.09,N,0
36.36255,28.03682,312.63,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,298.88,1.11,N,0
36.36537,28.04224,312.71,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,298.32,1.11,N,0
38.375,24.06285,308.32,0.44,0.46,2021-08-01,2347,N,VIIRS,n,2,296.9,2.05,N,2
36.34774,28.06783,326.04,0.42,0.38,2021-08-01,2347,N,VIIRS,n,2,299.09,3.01,N,0
40.16676,21.10697,307.28,0.47,0.64,2021-08-02,0127,N,VIIRS,n,2,291.9,1.27,N,0
36.35037,28.06975,343.57,0.38,0.36,2021-08-02,1108,N,VIIRS,l,2,316.35,4.89,D,0
36.35101,28.07401,345.94,0.38,0.36,2021-08-02,1108,N,VIIRS,l,2,316.04,4.89,D,0
36.34644,28.06623,367,0.38,0.36,2021-08-02,1108,N,VIIRS,l,2,326.4,6.48,D,0
41.0957,26.29633,336.57,0.38,0.36,2021-08-02,1109,N,VIIRS,l,2,310.52,8.15,D,0
41.099,26.29545,348.8,0.38,0.36,2021-08-02,1109,N,VIIRS,n,2,312.91,9.31,D,0
41.0983,26.29091,338.36,0.38,0.36,2021-08-02,1109,N,VIIRS,n,2,312.56,3.38,D,0
41.09172,26.29266,354.05,0.38,0.36,2021-08-02,1109,N,VIIRS,n,2,317.04,8.55,D,0
41.09501,26.29179,346.39,0.38,0.36,2021-08-02,1109,N,VIIRS,n,2,315.62,8.55,D,0
41.08843,26.29354,346.92,0.38,0.36,2021-08-02,1109,N,VIIRS,l,2,318.06,8.34,D,0
40.16747,21.10884,309.63,0.58,0.7,2021-08-02,2328,N,VIIRS,n,2,291.58,2.99,N,0
40.1679,21.10938,308.13,0.58,0.7,2021-08-02,2328,N,VIIRS,n,2,291.82,2.6,N,0
36.77121,21.89916,350.31,0.5,0.66,2021-08-02,2329,N,VIIRS,n,2,300.53,8.24,N,0
36.771,21.90433,330.19,0.5,0.66,2021-08-02,2329,N,VIIRS,n,2,299.06,8.24,N,0
36.3497,28.09322,322.9,0.45,0.47,2021-08-02,2329,N,VIIRS,n,2,301.48,3.66,N,0
36.35173,28.07178,316.59,0.45,0.47,2021-08-02,2329,N,VIIRS,n,2,300.95,3.62,N,0
40.28405,23.4463,308.54,0.36,0.57,2021-08-03,0108,N,VIIRS,n,2,295.47,1.28,N,2
36.35247,28.09175,310.8,0.78,0.78,2021-08-03,0109,N,VIIRS,n,2,298.84,3.36,N,0
36.77803,21.90702,367,0.63,0.54,2021-08-03,1049,N,VIIRS,l,2,326.14,196.68,D,0
36.77311,21.90859,367,0.63,0.54,2021-08-03,1049,N,VIIRS,h,2,319.22,87.17,D,0
36.77651,21.90084,367,0.64,0.54,2021-08-03,1049,N,VIIRS,h,2,327.67,151.21,D,0
36.77153,21.90217,353.05,0.64,0.54,2021-08-03,1049,N,VIIRS,n,2,320.82,66.81,D,0
40.32284,21.89964,348.46,0.52,0.5,2021-08-03,1050,N,VIIRS,n,2,313.24,53.58,D,0
40.16754,21.11475,335.72,0.58,0.52,2021-08-03,1050,N,VIIRS,n,2,301.13,5.12,D,0
40.31987,21.90758,345.59,0.52,0.5,2021-08-03,1050,N,VIIRS,n,2,315.28,74.83,D,0
40.31839,21.9014,367,0.52,0.5,2021-08-03,1050,N,VIIRS,h,2,334.35,53.58,D,0
40.31392,21.90312,342.93,0.52,0.5,2021-08-03,1050,N,VIIRS,n,2,316.69,18.35,D,0
40.31544,21.90944,344.11,0.52,0.5,2021-08-03,1050,N,VIIRS,n,2,307.94,12.7,D,0
39.7243,20.2994,348.77,0.32,0.55,2021-08-03,1050,N,VIIRS,n,2,303.07,6.6,D,0
39.72534,20.30346,367,0.32,0.55,2021-08-03,1050,N,VIIRS,h,2,306.16,6.6,D,0
38.13616,23.80573,367,0.47,0.48,2021-08-03,1050,N,VIIRS,l,2,330.41,170.97,D,0
38.13492,23.80038,367,0.47,0.48,2021-08-03,1050,N,VIIRS,h,2,328.02,59.22,D,0
38.13058,23.80163,340.37,0.47,0.48,2021-08-03,1050,N,VIIRS,n,2,314.37,59.22,D,0
38.13642,23.80683,346.51,0.47,0.48,2021-08-03,1050,N,VIIRS,n,2,319.84,92.01,D,0
38.13522,23.80148,367,0.47,0.48,2021-08-03,1050,N,VIIRS,h,2,341.49,92.01,D,0
38.13208,23.80809,344.57,0.47,0.48,2021-08-03,1050,N,VIIRS,n,2,315.12,92.01,D,0
38.1103,23.82192,332.63,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,301.96,4.5,D,0
37.01635,21.78309,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,306.94,85.51,D,0
37.01699,21.77507,367,0.58,0.69,2021-08-03,1230,N,VIIRS,h,2,325.56,148.84,D,0
37.01715,21.78003,367,0.58,0.69,2021-08-03,1230,N,VIIRS,h,2,322.47,190.62,D,0
36.77983,21.92604,347.42,0.59,0.7,2021-08-03,1230,N,VIIRS,n,2,305.63,17.44,D,0
36.77918,21.90065,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,307.84,38.27,D,0
38.13173,23.79363,342.93,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,305.9,31.57,D,0
38.1391,23.80998,334.69,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,304.56,41.29,D,0
38.13902,23.80103,350.89,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,305.49,31.57,D,0
38.13336,23.81154,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,309.32,48.27,D,0
38.13332,23.80259,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,315.96,48.27,D,0
36.77942,21.90968,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,314.44,37.92,D,0
36.77963,21.91811,367,0.59,0.7,2021-08-03,1230,N,VIIRS,h,2,308.65,37.92,D,0
36.77266,21.90193,355.43,0.58,0.7,2021-08-03,1230,N,VIIRS,n,2,308.48,24.99,D,0
36.77328,21.92662,345.63,0.59,0.7,2021-08-03,1230,N,VIIRS,n,2,305.6,15.08,D,0
36.77287,21.91008,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,311.41,30.17,D,0
36.77307,21.91829,367,0.59,0.7,2021-08-03,1230,N,VIIRS,h,2,309.48,30.17,D,0
36.78017,21.89479,339.98,0.58,0.7,2021-08-03,1230,N,VIIRS,n,2,294.41,12.63,D,0
36.78046,21.90409,353.37,0.58,0.7,2021-08-03,1230,N,VIIRS,n,2,309.69,35.84,D,0
36.781,21.92092,346.82,0.58,0.7,2021-08-03,1230,N,VIIRS,n,2,305.99,25.4,D,0
38.12475,23.82104,357.62,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,305.08,196.35,D,0
38.12482,23.83,332.46,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,305.88,25.92,D,0
38.11738,23.80408,293.31,0.75,0.77,2021-08-03,1230,N,VIIRS,l,2,320.74,125.15,D,0
38.1176,23.8303,340.57,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,303.26,25.92,D,0
38.11745,23.81292,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,350.98,196.35,D,0
38.11752,23.82171,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,306.98,196.35,D,0
38.11023,23.81337,335.75,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,303.43,4.5,D,0
37.01621,21.77807,367,0.58,0.7,2021-08-03,1230,N,VIIRS,l,2,334.27,214.7,D,0
38.13329,23.79378,349.21,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,305.82,27.5,D,0
36.77445,21.92126,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,312.98,20.13,D,0
36.76741,21.90598,343.71,0.58,0.7,2021-08-03,1230,N,VIIRS,n,2,306.87,21.51,D,0
36.78074,21.91272,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,310.17,35.84,D,0
36.7747,21.92915,340.28,0.59,0.7,2021-08-03,1230,N,VIIRS,n,2,304.41,20.13,D,0
36.77392,21.90462,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,313.34,21.51,D,0
36.77419,21.91294,367,0.58,0.7,2021-08-03,1230,N,VIIRS,h,2,309.22,21.51,D,0
38.39724,24.12654,340.31,0.78,0.78,2021-08-03,1230,N,VIIRS,n,2,307.66,7.73,D,0
38.39717,24.11753,340.88,0.78,0.78,2021-08-03,1230,N,VIIRS,n,2,306.59,7.73,D,0
38.13181,23.80245,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,318.36,31.57,D,0
38.13189,23.81134,367,0.75,0.77,2021-08-03,1230,N,VIIRS,h,2,312.8,41.29,D,0
38.12459,23.80344,309.18,0.75,0.77,2021-08-03,1230,N,VIIRS,l,2,322.94,125.15,D,0
38.12467,23.81225,351.67,0.75,0.77,2021-08-03,1230,N,VIIRS,l,2,328.71,196.35,D,0
38.12452,23.79461,338.4,0.75,0.77,2021-08-03,1230,N,VIIRS,n,2,306.82,125.15,D,0
39.72519,20.30089,333.85,0.5,0.66,2021-08-03,1231,N,VIIRS,n,2,300.11,9.09,D,0
38.39701,24.11842,349.7,0.78,0.78,2021-08-03,1231,N,VIIRS,n,2,307.37,10.58,D,0
40.00669,21.56865,334.56,0.59,0.7,2021-08-03,1231,N,VIIRS,n,2,301.81,4.25,D,0
40.0118,21.56849,338.4,0.59,0.7,2021-08-03,1231,N,VIIRS,n,2,301.68,4.78,D,0
40.31691,21.9063,349.04,0.61,0.71,2021-08-03,1231,N,VIIRS,n,2,305.12,12.79,D,0
40.31678,21.89939,339.36,0.61,0.71,2021-08-03,1231,N,VIIRS,n,2,303.5,7.26,D,0
40.31282,21.90431,340.56,0.61,0.71,2021-08-03,1231,N,VIIRS,n,2,303.5,4.14,D,0
40.3195,21.90382,367,0.61,0.71,2021-08-03,1231,N,VIIRS,h,2,306.84,10.87,D,0
38.86521,23.32312,312.4,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,295.73,3.33,N,0
37.31413,21.9465,310.5,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.16,3.09,N,0
37.31512,21.96089,312.72,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.88,1.96,N,0
37.312,21.97874,348.97,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,306.63,15.17,N,0
37.31849,21.96172,313.45,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.65,1.96,N,0
37.32009,21.95259,312.02,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.39,2.63,N,0
37.32165,21.94366,314.04,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,297.45,3.23,N,0
37.3193,21.95712,322.76,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,300,2.63,N,0
37.32347,21.95333,308.56,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,297.47,3.13,N,0
37.64612,21.65295,315.78,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,294.75,2.91,N,0
37.64688,21.6485,330.34,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.76,5.48,N,0
37.65247,21.63608,314.35,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.91,1.28,N,0
37.64945,21.65383,326.99,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.44,3.68,N,0
37.6502,21.64937,332.15,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,297.37,3.1,N,0
37.65354,21.65025,307.11,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,294.83,3.1,N,0
37.6558,21.63696,308.46,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.34,1.28,N,0
37.65913,21.63785,318.77,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.41,2.93,N,0
37.65988,21.63344,324.07,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.4,2.97,N,0
37.6602,21.65197,344.47,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,300.13,17.35,N,0
37.66078,21.65441,321.6,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.93,4.81,N,0
37.66154,21.64997,334.62,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,303.83,11.96,N,0
37.66412,21.65525,310.29,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,294.82,4.81,N,0
37.6702,21.61987,307.48,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.91,2.19,N,0
37.66488,21.65083,341,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,299.64,11.96,N,0
37.67046,21.63856,306.06,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,293.82,2.21,N,0
37.67959,21.5854,307.81,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,294.72,1.28,N,0
37.66822,21.65166,343.95,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,303.04,9.4,N,0
37.68217,21.59065,306.61,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,294.9,1.28,N,0
37.68292,21.58624,319,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.23,1.28,N,0
37.67155,21.65254,323.47,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,301.3,9.4,N,0
37.67229,21.64819,332.01,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,298.23,9.4,N,0
37.67304,21.64383,325.86,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.66,2.21,N,0
37.6738,21.63944,329.62,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.14,2.21,N,0
37.68549,21.59152,311.43,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.59,3.06,N,0
37.68776,21.5783,307.62,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,293.6,2.21,N,0
37.68851,21.57388,322.84,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,297.31,1.66,N,0
37.69184,21.57474,308.02,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.62,1.66,N,0
37.68454,21.63766,338.2,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.18,4.65,N,0
37.68787,21.63853,338.18,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.2,4.65,N,0
37.70001,21.56765,328.2,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,297.26,22.58,N,0
37.70076,21.56325,354.12,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,306.68,22.58,N,0
37.69197,21.6349,311.63,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.8,4.21,N,0
37.70333,21.56851,324.67,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,298.29,7.86,N,0
37.70408,21.56413,353.36,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,305.34,7.86,N,0
37.6953,21.63577,340.27,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,301.36,4.21,N,0
37.70591,21.5738,337.14,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,301.17,5.93,N,0
37.70665,21.56941,329.13,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,297.33,7.86,N,0
37.70091,21.62333,312.91,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,296.36,3.44,N,0
37.70922,21.57473,321.79,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,295.04,3.58,N,0
37.70997,21.57033,343.02,0.39,0.37,2021-08-05,0031,N,VIIRS,n,2,307.3,28.57,N,0
37.70501,21.61975,315,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,297.53,3.44,N,0
37.70425,21.62419,337.61,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,300.1,3.44,N,0
37.70911,21.6161,347.21,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,304.27,25.82,N,0
37.71244,21.61697,344.62,0.4,0.37,2021-08-05,0031,N,VIIRS,n,2,309.37,25.82,N,0
38.13032,23.52406,316.27,0.44,0.38,2021-08-05,0031,N,VIIRS,n,2,297.63,2.39,N,2
38.80964,23.23333,310.08,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.03,1.4,N,0
38.81306,23.25394,313.27,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,295.78,0.72,N,0
38.81908,23.22108,320.41,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.27,1.47,N,0
38.8225,23.22203,316.99,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.39,1.47,N,0
38.82164,23.22671,322.04,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.22,1.98,N,0
38.81907,23.26044,312.11,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.67,4.23,N,0
38.82592,23.22299,313.01,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.83,2.92,N,0
38.83538,23.23025,340.8,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,300.8,8.51,N,0
38.83802,23.23547,346.81,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.91,8.82,N,0
38.83883,23.23106,321.98,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.13,8.82,N,0
38.83808,23.25487,311.27,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.57,3.66,N,0
38.84063,23.24089,336.35,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.69,8.22,N,0
38.84145,23.23641,350.74,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,313.31,8.82,N,0
38.84225,23.23198,329.02,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.26,8.82,N,0
38.84325,23.24627,329.47,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,302.48,21.24,N,0
38.84407,23.24177,355.47,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,311.55,21.24,N,0
38.84487,23.23735,347.41,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.74,13.26,N,0
38.84327,23.26587,326.22,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.78,5.18,N,0
38.84413,23.26113,342.97,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,304.45,5.18,N,0
38.84499,23.25643,348.84,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,304.29,12.1,N,0
38.84584,23.25175,356.17,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.52,12.1,N,0
38.84668,23.24716,367,0.42,0.38,2021-08-05,0031,N,VIIRS,h,2,317.1,21.24,N,0
38.84749,23.24272,354.91,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,321.76,21.24,N,0
38.84829,23.23833,323.4,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.7,13.26,N,0
38.83777,23.31565,310.8,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.39,4.18,N,0
38.84582,23.27155,312.52,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.07,2.45,N,0
38.8467,23.26673,348.82,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.55,10.94,N,0
38.84755,23.26211,367,0.42,0.38,2021-08-05,0031,N,VIIRS,h,2,309.56,10.94,N,0
38.84838,23.25753,348.21,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,301.63,9.07,N,0
38.84921,23.25296,353.5,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,304.7,9.07,N,0
38.85006,23.24836,334.38,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.49,6.86,N,0
38.8385,23.33135,312.34,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.55,3.93,N,0
38.84032,23.3214,312.34,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.91,4.32,N,0
38.84644,23.2879,312.95,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.62,2.51,N,0
38.84734,23.28293,314.89,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.76,2.51,N,0
38.84922,23.27263,319.39,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.99,2.45,N,0
38.83761,23.33617,336.36,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.41,3.93,N,0
38.84827,23.27785,322.94,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.44,2.45,N,0
38.85011,23.26778,353.42,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,304.85,10.94,N,0
38.84015,23.34202,310.53,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.48,2.68,N,0
38.84373,23.32245,315.25,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.87,7.36,N,0
38.84461,23.31761,312.58,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.18,1.56,N,0
38.84548,23.31285,312.14,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.62,1.56,N,0
38.84719,23.30345,310.49,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.03,1.7,N,0
38.84809,23.29856,311.95,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.82,1.59,N,0
38.84898,23.29368,311.5,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.87,1.59,N,0
38.84986,23.28882,311.43,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.89,7.79,N,0
38.84105,23.33712,338.46,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.64,27.31,N,0
38.84193,23.33228,346.4,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,300.05,27.31,N,0
38.84282,23.32738,323.21,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.24,7.36,N,0
38.85077,23.28387,348.87,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.08,7.79,N,0
38.85168,23.27888,348.26,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,312.7,77.97,N,0
38.85262,23.2737,343.73,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.62,77.97,N,0
38.85352,23.2688,332.64,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.94,4.23,N,0
38.84359,23.3429,315.09,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.25,2.68,N,0
38.84893,23.31368,315.9,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.9,1.56,N,0
38.84979,23.30895,313.17,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.1,1.7,N,0
38.85065,23.30428,311.21,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.7,1.7,N,0
38.85152,23.2995,315.74,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.62,1.59,N,0
38.8524,23.29467,319.46,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.14,1.59,N,0
38.85329,23.28976,314.95,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.58,7.79,N,0
38.84447,23.33806,341.08,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,302.49,27.31,N,0
38.84536,23.33321,342.97,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,329.09,27.31,N,0
38.84626,23.32833,352.45,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,308.48,7.36,N,0
38.84715,23.32344,323.99,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.72,7.36,N,0
38.84804,23.31855,320.73,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.1,1.56,N,0
38.85419,23.28481,335.04,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.67,7.79,N,0
38.85603,23.27476,354.19,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,316.95,77.97,N,0
38.85693,23.26981,329.01,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.18,4.23,N,0
38.84704,23.34375,315.92,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.23,2.2,N,0
38.8576,23.28585,313.29,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.64,3.26,N,0
38.84792,23.33894,328.78,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.91,30.98,N,0
38.8488,23.33411,345.21,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,326.68,30.98,N,0
38.84969,23.32926,351.9,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,326.41,45.25,N,0
38.85058,23.32438,354.84,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,302.96,45.25,N,0
38.85147,23.31946,322.55,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,317.69,140.28,N,0
38.85238,23.31449,351.26,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,305.18,140.28,N,0
38.85325,23.30971,325.56,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,300.67,5.93,N,0
38.8541,23.30507,327.41,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.55,5.93,N,0
38.85496,23.30035,321.65,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.27,5.05,N,0
38.85851,23.28086,330.98,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,309.95,29.15,N,0
38.85943,23.27582,341.45,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,310.54,29.15,N,0
38.84959,23.34955,309.92,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,297.02,2.2,N,0
38.85049,23.34459,316.87,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.26,2.2,N,0
38.86192,23.28189,311.4,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,296.95,29.15,N,0
38.85136,23.33979,331.61,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,298.39,30.98,N,0
38.85225,23.335,339.67,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,318.22,30.98,N,0
38.85313,23.33017,345.64,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,326.1,45.25,N,0
38.85401,23.32532,345.13,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,299.28,45.25,N,0
38.85583,23.31532,367,0.42,0.38,2021-08-05,0031,N,VIIRS,h,2,347.7,140.28,N,0
38.85672,23.31043,350.9,0.42,0.38,2021-08-05,0031,N,VIIRS,n,2,306.43,5.93,N,0
