latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.38844,22.80813,299.44,0.4,0.37,2020-01-07,0030,N,VIIRS,n,2,271.25,0.59,N,2
38.41223,20.57317,306.05,0.38,0.36,2020-01-07,0030,N,VIIRS,n,2,274.28,0.98,N,0
39.35388,22.98384,295.19,0.41,0.37,2020-01-07,0030,N,VIIRS,n,2,275.48,0.88,N,2
39.38509,22.80715,301.36,0.4,0.37,2020-01-07,0030,N,VIIRS,n,2,272.32,0.77,N,2
41.10501,23.3524,339.59,0.46,0.47,2020-01-07,1152,N,VIIRS,n,2,284.89,6.68,D,0
40.51836,22.58572,327.67,0.42,0.45,2020-01-07,1152,N,VIIRS,n,2,281.22,2.95,D,0
40.54061,22.69402,327.5,0.42,0.45,2020-01-07,1152,N,VIIRS,n,2,279.96,3.67,D,0
41.1017,23.3135,325.45,0.46,0.47,2020-01-07,1152,N,VIIRS,n,2,282.45,2.4,D,0
41.10939,23.35177,332.14,0.46,0.47,2020-01-07,1152,N,VIIRS,n,2,282.08,6.68,D,0
41.15594,23.38753,327.94,0.46,0.47,2020-01-07,1152,N,VIIRS,n,2,281.77,2.41,D,0
40.54017,22.68898,337.02,0.42,0.45,2020-01-07,1152,N,VIIRS,n,2,281.57,3.67,D,0
41.08795,23.36045,340.81,0.46,0.47,2020-01-07,1152,N,VIIRS,n,2,283.22,6.03,D,0
40.55447,22.61051,342.85,0.42,0.45,2020-01-07,1152,N,VIIRS,n,2,281.59,4.96,D,0
41.02399,22.6254,340.06,0.42,0.45,2020-01-07,1152,N,VIIRS,n,2,282.93,4.78,D,0
39.38821,22.8059,317.52,0.42,0.38,2020-01-08,0011,N,VIIRS,n,2,270.78,1.24,N,2
40.51836,22.58837,336.84,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,282.04,6.8,D,0
40.93245,24.9195,330.32,0.49,0.4,2020-01-08,1133,N,VIIRS,n,2,283.42,5.9,D,0
40.92809,24.91434,328.49,0.49,0.4,2020-01-08,1133,N,VIIRS,n,2,283.05,4.21,D,0
40.59319,22.62852,325.92,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,282.6,0.94,D,0
40.58828,22.64462,333.92,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,283.01,2.65,D,0
40.5597,22.64106,340.57,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,283.21,3.42,D,0
40.55919,22.6912,336.02,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,281.47,2.62,D,0
40.93618,24.91879,340.63,0.49,0.4,2020-01-08,1133,N,VIIRS,n,2,293.15,50.78,D,0
40.9775,24.98288,326.49,0.5,0.41,2020-01-08,1133,N,VIIRS,n,2,284.86,3.46,D,0
41.05208,25.20719,340.43,0.51,0.41,2020-01-08,1133,N,VIIRS,n,2,283.35,5.03,D,0
40.50666,22.60594,339.18,0.41,0.37,2020-01-08,1133,N,VIIRS,n,2,280.4,4.3,D,0
39.88526,22.20947,339.87,0.4,0.37,2020-01-08,1133,N,VIIRS,n,2,284.55,6.67,D,0
39.60647,21.68873,329.17,0.39,0.36,2020-01-08,1133,N,VIIRS,n,2,287.86,5.48,D,0
37.91055,20.70577,331.1,0.38,0.36,2020-01-08,1133,N,VIIRS,n,2,286.42,3.09,D,0
37.73056,21.41546,328.14,0.38,0.36,2020-01-08,1133,N,VIIRS,n,2,286.33,3.45,D,0
37.08998,22.02725,331.15,0.39,0.36,2020-01-08,1133,N,VIIRS,n,2,285.66,3.22,D,0
41.05119,25.20566,329.82,0.51,0.41,2020-01-08,1134,N,VIIRS,n,2,283.21,3.33,D,0
41.54776,26.49437,329.5,0.39,0.44,2020-01-08,1134,N,VIIRS,n,2,281.83,2.41,D,0
41.03746,23.40886,327.77,0.44,0.38,2020-01-08,1134,N,VIIRS,n,2,281.79,3.13,D,0
40.88006,22.95815,331.16,0.42,0.38,2020-01-08,1134,N,VIIRS,n,2,281.47,4.06,D,0
40.83756,22.87593,333.62,0.42,0.38,2020-01-08,1134,N,VIIRS,n,2,283.28,4.69,D,0
41.09497,23.35149,331.53,0.43,0.38,2020-01-08,1134,N,VIIRS,n,2,282.55,2.4,D,0
41.05183,25.21171,329.4,0.51,0.41,2020-01-08,1134,N,VIIRS,n,2,283.87,3.33,D,0
38.56688,23.29555,306.85,0.4,0.45,2020-01-08,2352,N,VIIRS,n,2,278.12,2.06,N,3
40.94841,22.44717,296.77,0.61,0.71,2020-01-09,0132,N,VIIRS,n,2,267.22,1.25,N,0
38.8991,22.53277,326.59,0.42,0.38,2020-01-09,1114,N,VIIRS,n,2,284.32,1.66,D,0
39.60295,21.64613,329.4,0.44,0.39,2020-01-09,1114,N,VIIRS,n,2,285.21,2.88,D,0
39.40268,22.36579,343.99,0.42,0.38,2020-01-09,1114,N,VIIRS,n,2,285.7,8.95,D,0
40.63485,22.6613,342.32,0.41,0.37,2020-01-09,1115,N,VIIRS,n,2,283.4,5.5,D,0
40.55931,22.6738,342.19,0.41,0.37,2020-01-09,1115,N,VIIRS,n,2,282.44,4.44,D,0
41.08667,23.36015,332.76,0.39,0.36,2020-01-09,1115,N,VIIRS,n,2,283.08,2.11,D,0
40.72208,21.78427,330.05,0.43,0.38,2020-01-09,1115,N,VIIRS,n,2,279.96,2.57,D,0
40.55016,21.58471,356.27,0.43,0.38,2020-01-09,1115,N,VIIRS,n,2,294.06,13.2,D,0
40.55107,21.58974,331.45,0.43,0.38,2020-01-09,1115,N,VIIRS,n,2,284.97,13.2,D,0
40.66309,22.76512,326.43,0.4,0.37,2020-01-09,1115,N,VIIRS,n,2,282.8,1.2,D,0
38.56536,23.29462,295.57,0.36,0.58,2020-01-09,2333,N,VIIRS,n,2,277.88,1.16,N,2
38.37336,24.06232,298.8,0.33,0.55,2020-01-09,2334,N,VIIRS,n,2,275.84,0.91,N,2
39.35601,22.985,295.44,0.42,0.61,2020-01-10,0114,N,VIIRS,n,2,275.02,0.63,N,2
38.49553,21.18461,329.99,0.53,0.5,2020-01-10,1055,N,VIIRS,n,2,285.57,3.81,D,0
40.54234,22.73184,329.88,0.4,0.44,2020-01-10,1056,N,VIIRS,n,2,283.48,2.71,D,0
39.57264,20.26351,337.54,0.56,0.51,2020-01-10,1056,N,VIIRS,n,2,284.62,7.21,D,0
41.11437,23.33443,325.02,0.55,0.43,2020-01-10,1056,N,VIIRS,n,2,281.5,2.17,D,0
40.53287,22.60905,328,0.41,0.45,2020-01-10,1056,N,VIIRS,n,2,280.74,2.27,D,0
39.7553,22.81835,325.64,0.41,0.45,2020-01-10,1056,N,VIIRS,n,2,282.31,1.71,D,0
40.51983,22.60885,327.13,0.41,0.45,2020-01-10,1056,N,VIIRS,n,2,281,2.31,D,0
40.59744,22.65275,328.54,0.4,0.45,2020-01-10,1056,N,VIIRS,n,2,282.25,2.35,D,0
40.57412,22.67978,339.11,0.4,0.44,2020-01-10,1056,N,VIIRS,n,2,283.45,5.16,D,0
40.55412,22.66706,330.3,0.4,0.45,2020-01-10,1056,N,VIIRS,n,2,281.86,2.69,D,0
39.35251,22.98691,295.77,0.49,0.48,2020-01-11,0055,N,VIIRS,n,2,278.63,0.76,N,2
38.37239,24.06186,296.88,0.58,0.52,2020-01-11,0055,N,VIIRS,n,2,276.73,0.91,N,2
38.56409,23.29567,316.51,0.53,0.5,2020-01-11,0055,N,VIIRS,n,2,277.45,2.87,N,2
40.75167,22.82922,333.62,0.33,0.56,2020-01-11,1037,N,VIIRS,n,2,283.58,2.06,D,0
40.58507,22.64685,326.99,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,282,2.66,D,0
40.58611,22.65078,334.57,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,282.1,4.08,D,0
40.57587,22.6333,330.97,0.35,0.56,2020-01-11,1037,N,VIIRS,n,2,282.43,1.57,D,0
40.58008,22.64908,331.26,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,282.43,3.12,D,0
40.58113,22.65303,342.8,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,283.1,6.64,D,0
40.57825,22.66315,338.72,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,283.25,4.36,D,0
40.56801,22.64569,326.96,0.35,0.56,2020-01-11,1037,N,VIIRS,n,2,282.13,2.59,D,0
40.55938,22.67604,343,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,283.52,5.31,D,0
40.56043,22.67997,350.31,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,285.23,7.97,D,0
40.56446,22.67613,326.08,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,282.33,4.99,D,0
40.55948,22.67838,357.42,0.34,0.56,2020-01-11,1037,N,VIIRS,l,2,288.04,4.99,D,0
40.57006,22.76138,352.03,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,283.86,4.87,D,0
40.57108,22.76528,340.7,0.34,0.56,2020-01-11,1037,N,VIIRS,n,2,283.67,4.87,D,0
37.44098,22.3484,327.68,0.41,0.61,2020-01-11,1217,N,VIIRS,n,2,285.01,2.79,D,0
38.56737,23.29757,296.38,0.48,0.4,2020-01-12,0036,N,VIIRS,n,2,278.15,1.36,N,3
39.3547,22.98769,296.71,0.45,0.39,2020-01-12,0036,N,VIIRS,n,2,276.46,1.11,N,2
38.56379,23.29631,299.79,0.48,0.4,2020-01-12,0036,N,VIIRS,n,2,278.75,1.36,N,2
35.23989,23.59378,333.23,0.44,0.38,2020-01-13,1138,N,VIIRS,n,2,290.37,3.64,D,0
40.83929,26.09023,350.89,0.44,0.46,2020-01-13,1140,N,VIIRS,n,2,287.91,23.08,D,0
40.84104,26.09246,338.81,0.44,0.46,2020-01-13,1140,N,VIIRS,n,2,287.6,23.5,D,0
38.56658,23.29525,317.58,0.51,0.41,2020-01-13,2359,N,VIIRS,n,2,281.49,3.06,N,2
38.37428,24.06419,299.95,0.47,0.4,2020-01-13,2359,N,VIIRS,n,2,279.63,1.01,N,2
38.13081,23.52546,295.33,0.5,0.41,2020-01-13,2359,N,VIIRS,n,2,277.67,0.85,N,2
37.93715,22.76263,328.53,0.39,0.37,2020-01-14,1120,N,VIIRS,n,2,287.9,2.42,D,0
40.88692,24.73779,335.4,0.39,0.36,2020-01-14,1121,N,VIIRS,n,2,287.29,4.37,D,0
41.08059,23.32736,337.52,0.38,0.36,2020-01-14,1121,N,VIIRS,n,2,283.93,3.06,D,0
40.90453,23.76124,337.24,0.39,0.36,2020-01-14,1121,N,VIIRS,n,2,287.76,9.84,D,0
40.93439,24.59818,329.72,0.39,0.36,2020-01-14,1121,N,VIIRS,n,2,287.03,2.4,D,0
37.89822,22.52646,328.47,0.39,0.44,2020-01-15,1101,N,VIIRS,n,2,282.84,2.26,D,0
40.31972,21.5028,338.04,0.39,0.44,2020-01-15,1102,N,VIIRS,n,2,283.18,1.14,D,0
40.97752,25.36048,355.74,0.42,0.45,2020-01-16,1043,N,VIIRS,n,2,285.99,10.74,D,0
40.04747,22.09968,331.33,0.64,0.54,2020-01-16,1043,N,VIIRS,n,2,287.73,3.7,D,0
40.04729,22.09932,332.18,0.63,0.54,2020-01-16,1043,N,VIIRS,n,2,287.76,5.46,D,0
39.67128,20.96371,333.67,0.44,0.62,2020-01-16,1224,N,VIIRS,n,2,289.57,4.52,D,0
39.6721,20.96466,339.8,0.44,0.62,2020-01-16,1224,N,VIIRS,n,2,289.68,3.48,D,0
40.64214,22.6673,347.33,0.54,0.68,2020-01-16,1224,N,VIIRS,n,2,286.22,6.25,D,0
39.35333,22.98356,296.64,0.52,0.41,2020-01-17,0042,N,VIIRS,n,2,279.04,1.16,N,2
38.56486,23.29499,300.56,0.55,0.43,2020-01-17,0043,N,VIIRS,n,2,284.24,3.1,N,2
38.02114,22.06499,326.86,0.62,0.72,2020-01-17,1024,N,VIIRS,n,2,280.96,2.85,D,0
40.61386,22.81822,330.49,0.48,0.65,2020-01-17,1025,N,VIIRS,n,2,284.03,3.1,D,0
40.39132,21.91225,335.48,0.56,0.51,2020-01-17,1205,N,VIIRS,n,2,287.87,5.13,D,0
40.3908,21.91043,330.04,0.56,0.51,2020-01-17,1205,N,VIIRS,n,2,287.39,4.31,D,0
39.36607,20.41661,336.07,0.45,0.47,2020-01-17,1205,N,VIIRS,n,2,290.23,3.25,D,0
40.39557,21.90974,333.02,0.56,0.51,2020-01-17,1205,N,VIIRS,n,2,286.22,4.31,D,0
40.39607,21.91157,325.38,0.56,0.51,2020-01-17,1205,N,VIIRS,n,2,286.22,5.13,D,0
40.3789,21.93997,326.22,0.49,0.4,2020-01-18,1146,N,VIIRS,n,2,282.27,3.2,D,0
40.93114,24.7964,339.34,0.45,0.47,2020-01-18,1146,N,VIIRS,n,2,286.2,10.7,D,0
40.93069,24.79098,340.24,0.45,0.47,2020-01-18,1146,N,VIIRS,n,2,286.76,11.14,D,0
39.24263,20.5556,330.8,0.43,0.38,2020-01-18,1146,N,VIIRS,n,2,287.76,3.39,D,0
37.1827,22.36458,325.13,0.52,0.42,2020-01-20,1107,N,VIIRS,n,2,284.15,2.91,D,0
40.91481,24.84675,328.87,0.4,0.37,2020-01-20,1108,N,VIIRS,n,2,282.88,2.26,D,0
41.05209,25.55816,325.2,0.39,0.36,2020-01-20,1108,N,VIIRS,n,2,282.85,1.55,D,0
41.00624,23.40132,329.17,0.42,0.38,2020-01-20,1108,N,VIIRS,n,2,283.51,3.66,D,0
41.10102,22.24048,330.88,0.46,0.39,2020-01-20,1108,N,VIIRS,n,2,283.09,3.63,D,0
41.08171,23.35371,329.06,0.42,0.38,2020-01-20,1108,N,VIIRS,n,2,283.84,2.56,D,0
41.08801,23.38848,326.29,0.42,0.38,2020-01-20,1108,N,VIIRS,n,2,283.06,1.52,D,0
41.54671,26.53085,335.77,0.38,0.36,2020-01-20,1108,N,VIIRS,n,2,282.46,2.5,D,0
41.07236,23.3619,329.47,0.42,0.38,2020-01-20,1108,N,VIIRS,n,2,283.05,3.43,D,0
41.07578,23.36083,330.17,0.42,0.38,2020-01-20,1108,N,VIIRS,n,2,283.21,5.75,D,0
40.28577,23.44501,296.77,0.35,0.57,2020-01-21,0107,N,VIIRS,n,2,274.25,0.49,N,2
39.35378,22.98438,298.85,0.35,0.57,2020-01-21,0107,N,VIIRS,n,2,278.08,0.76,N,2
38.07576,21.44353,329.91,0.32,0.55,2020-01-21,1049,N,VIIRS,n,2,285.18,1.47,D,0
40.63079,22.62363,326.32,0.48,0.48,2020-01-21,1049,N,VIIRS,n,2,283.33,2.72,D,0
40.59648,22.7545,336.87,0.48,0.48,2020-01-21,1049,N,VIIRS,n,2,280.75,7.12,D,0
40.59775,22.75999,337.76,0.48,0.48,2020-01-21,1049,N,VIIRS,n,2,282.06,7.12,D,0
40.59347,22.7617,333.34,0.48,0.48,2020-01-21,1049,N,VIIRS,n,2,281.97,7.12,D,0
40.57969,22.8031,340.83,0.47,0.48,2020-01-21,1049,N,VIIRS,n,2,285.38,10.16,D,0
40.58096,22.80857,339.12,0.47,0.48,2020-01-21,1049,N,VIIRS,n,2,285.22,18.81,D,0
40.57542,22.8048,347.52,0.47,0.48,2020-01-21,1049,N,VIIRS,n,2,286.31,10.16,D,0
40.53691,22.69982,325.97,0.48,0.48,2020-01-21,1049,N,VIIRS,n,2,280.41,1.93,D,0
38.07623,21.44427,329.5,0.32,0.55,2020-01-21,1049,N,VIIRS,n,2,285.71,2.38,D,0
37.2258,22.11328,343.08,0.62,0.54,2020-01-21,1049,N,VIIRS,n,2,281.02,15.94,D,0
37.22566,22.11452,356.71,0.62,0.54,2020-01-21,1049,N,VIIRS,n,2,281,13.25,D,0
41.02481,23.44713,328.88,0.43,0.46,2020-01-21,1050,N,VIIRS,n,2,284.08,1.68,D,0
41.08673,23.38471,327.17,0.43,0.46,2020-01-21,1050,N,VIIRS,n,2,281.72,2.54,D,0
41.02734,23.41882,327.17,0.43,0.46,2020-01-21,1050,N,VIIRS,n,2,283.33,2.35,D,0
37.911,20.68364,327.68,0.5,0.66,2020-01-21,1229,N,VIIRS,n,2,283.14,3.08,D,0
39.18402,20.86604,347.04,0.52,0.67,2020-01-21,1230,N,VIIRS,n,2,288.34,7.59,D,0
40.57121,22.76575,346.75,0.66,0.73,2020-01-21,1230,N,VIIRS,n,2,283.71,8.19,D,0
38.38549,22.29739,295.13,0.4,0.44,2020-01-22,0049,N,VIIRS,n,2,274.9,0.97,N,0
39.35535,22.98714,297.56,0.41,0.45,2020-01-22,0049,N,VIIRS,n,2,275.53,0.62,N,2
39.16836,22.84297,303.87,0.4,0.45,2020-01-22,0049,N,VIIRS,n,2,271.16,0.9,N,2
39.35466,22.98367,296.25,0.41,0.45,2020-01-22,0049,N,VIIRS,n,2,276.22,0.73,N,2
38.38956,22.29821,317.36,0.4,0.44,2020-01-22,0049,N,VIIRS,n,2,276.29,1.97,N,0
38.56576,23.29325,307.81,0.44,0.46,2020-01-22,0049,N,VIIRS,n,2,283.39,1.85,N,2
39.16989,22.84018,302.17,0.4,0.45,2020-01-22,0049,N,VIIRS,n,2,271.99,1.31,N,2
37.58925,21.51592,336.95,0.57,0.69,2020-01-22,1030,N,VIIRS,n,2,289.07,6.18,D,0
40.59346,22.83783,332.73,0.4,0.6,2020-01-22,1031,N,VIIRS,n,2,283.95,3.55,D,0
40.59618,22.82606,331.35,0.41,0.6,2020-01-22,1031,N,VIIRS,n,2,283.82,3.37,D,0
37.15554,21.6524,326.61,0.61,0.53,2020-01-22,1210,N,VIIRS,n,2,287.04,3.62,D,0
37.17381,22.00337,326.16,0.63,0.54,2020-01-22,1210,N,VIIRS,n,2,288.3,3.05,D,0
37.15546,21.65073,332.83,0.61,0.53,2020-01-22,1210,N,VIIRS,n,2,286.94,4.28,D,0
36.85522,21.87668,326.46,0.62,0.54,2020-01-22,1210,N,VIIRS,n,2,288.89,3.61,D,0
39.82622,20.59487,326.24,0.57,0.52,2020-01-22,1211,N,VIIRS,n,2,282.49,4.87,D,0
39.88297,21.85238,341.08,0.33,0.55,2020-01-22,1211,N,VIIRS,n,2,283.74,2.76,D,0
40.56351,22.19202,341.3,0.35,0.57,2020-01-22,1211,N,VIIRS,n,2,285.39,1.91,D,0
40.65186,22.75718,355.42,0.37,0.58,2020-01-22,1211,N,VIIRS,n,2,288.13,6.66,D,0
39.82282,20.5954,326.98,0.57,0.52,2020-01-22,1211,N,VIIRS,n,2,284.25,5.3,D,0
38.12899,23.52496,301.77,0.43,0.38,2020-01-23,0030,N,VIIRS,n,2,276.54,0.85,N,2
38.56587,23.29338,325.97,0.42,0.38,2020-01-23,0030,N,VIIRS,n,2,285.18,2.64,N,2
40.56242,22.61518,334.62,0.7,0.75,2020-01-23,1012,N,VIIRS,n,2,285.62,3.97,D,0
40.5623,22.61478,334.2,0.7,0.75,2020-01-23,1012,N,VIIRS,n,2,285.24,5.43,D,0
40.58599,22.68561,335.83,0.69,0.74,2020-01-23,1012,N,VIIRS,n,2,286.02,6.99,D,0
40.56377,22.64208,328.99,0.7,0.75,2020-01-23,1012,N,VIIRS,n,2,284.24,4.65,D,0
40.58447,22.65898,328.8,0.69,0.75,2020-01-23,1012,N,VIIRS,n,2,285.1,4.6,D,0
40.94039,23.74467,330.41,0.6,0.71,2020-01-23,1012,N,VIIRS,n,2,282.38,4.06,D,0
40.58457,22.65844,329.11,0.69,0.75,2020-01-23,1012,N,VIIRS,n,2,285.14,3.23,D,0
41.08011,23.48645,329.27,0.61,0.71,2020-01-23,1012,N,VIIRS,n,2,286.67,3.32,D,0
40.56379,22.64261,325.86,0.7,0.75,2020-01-23,1012,N,VIIRS,n,2,283.95,6.47,D,0
40.58578,22.68626,336.5,0.69,0.74,2020-01-23,1012,N,VIIRS,n,2,286.27,4.1,D,0
40.96273,24.64785,335.84,0.55,0.68,2020-01-23,1012,N,VIIRS,n,2,283.63,2.67,D,0
40.58836,22.69412,326.89,0.69,0.74,2020-01-23,1012,N,VIIRS,n,2,285.22,4.1,D,0
40.69754,22.72364,353.87,0.68,0.74,2020-01-23,1012,N,VIIRS,n,2,286.13,11,D,0
40.6937,22.73494,326.23,0.68,0.74,2020-01-23,1012,N,VIIRS,n,2,284.91,12.33,D,0
40.60775,22.63607,351.99,0.69,0.75,2020-01-23,1012,N,VIIRS,n,2,286.59,13.7,D,0
40.6013,22.63971,329.75,0.69,0.75,2020-01-23,1012,N,VIIRS,n,2,285.34,4.76,D,0
40.96466,24.64541,326.72,0.55,0.68,2020-01-23,1012,N,VIIRS,n,2,283.3,3.83,D,0
36.89952,21.838,326.95,0.52,0.42,2020-01-23,1151,N,VIIRS,n,2,288.82,1.85,D,0
37.08754,22.00837,325.34,0.53,0.42,2020-01-23,1151,N,VIIRS,n,2,290.48,2.96,D,0
40.6703,22.52711,339.52,0.41,0.45,2020-01-23,1152,N,VIIRS,n,2,288.8,2.47,D,0
41.23895,23.29249,341.87,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,286.65,3.44,D,0
41.23413,23.28757,342.93,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,287.18,4.99,D,0
41.23459,23.29311,334.14,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,286.98,4.99,D,0
41.00426,22.12578,339.35,0.4,0.44,2020-01-23,1152,N,VIIRS,n,2,290.72,7.63,D,0
41.04329,23.38187,325.19,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,288.4,2.29,D,0
41.00495,23.45491,330.67,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,288.33,2.4,D,0
40.97903,23.46421,337.37,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,290.2,4.31,D,0
41.09583,25.2269,338.21,0.57,0.52,2020-01-23,1152,N,VIIRS,n,2,286.29,10.22,D,0
40.9757,23.4674,326.03,0.46,0.47,2020-01-23,1152,N,VIIRS,n,2,289.32,1.8,D,0
41.09751,25.22121,338.6,0.57,0.52,2020-01-23,1152,N,VIIRS,n,2,286.07,4.6,D,0
40.94359,23.56284,346.51,0.47,0.48,2020-01-23,1152,N,VIIRS,n,2,289.51,8.67,D,0
41.06754,25.21066,339.78,0.57,0.52,2020-01-23,1152,N,VIIRS,n,2,286.91,13.45,D,0
40.92829,23.82006,353.99,0.48,0.48,2020-01-23,1152,N,VIIRS,n,2,289.22,15.14,D,0
40.72426,22.55693,331.38,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,289.27,2.84,D,0
40.70915,22.6251,339.55,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,288.86,4.41,D,0
40.69966,22.6622,338.87,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,287.38,5.97,D,0
40.6981,22.69311,329.54,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,286.1,3.1,D,0
40.69434,22.69881,331.46,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,288,3.1,D,0
40.70007,22.66415,344.94,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,287.07,4.76,D,0
40.69448,22.69565,331.16,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,287.75,1.35,D,0
40.6693,22.65355,339.89,0.42,0.45,2020-01-23,1152,N,VIIRS,n,2,288.97,6.18,D,0
